CHNL_CD	CUST_CD	PD_CD	PD_NM	DT	SALES	AMT	DC	STORE_PRICE
SELL-OUT	A	100	가	20190416	3,788,638	2,559	33.3	1974
SELL-OUT	A	100	가	20190417	3,805,584	2,574	33.3	1970
SELL-OUT	A	100	가	20190418	3,962,836	2,679	33.3	1972
SELL-OUT	A	100	가	20190419	4,479,720	3,031	33.3	1970
SELL-OUT	A	100	가	20190420	5,293,254	3,580	33.3	1972
SELL-OUT	A	100	가	20190421	4,711,018	3,186	33.3	1972
SELL-OUT	A	100	가	20190422	3,417,622	2,315	33.3	1968
SELL-OUT	A	100	가	20190423	3,763,778	2,545	33.3	1972
SELL-OUT	A	100	가	20190424	3,921,370	2,650	33.3	1973
SELL-OUT	A	100	가	20190425	4,494,728	3,044	33.3	1969
SELL-OUT	A	100	가	20190426	4,812,802	3,259	33.3	1969
SELL-OUT	A	100	가	20190427	5,687,352	3,857	33.3	1966
SELL-OUT	A	100	가	20190428	5,511,514	3,730	33.3	1970
SELL-OUT	A	100	가	20190429	4,052,924	2,743	33.3	1970
SELL-OUT	A	100	가	20190430	4,412,128	3,003	33.3	1958
SELL-OUT	A	100	가	20190501	4,204,016	2,846	33.3	1969
SELL-OUT	A	100	가	20190502	3,777,142	2,558	33.3	1969
SELL-OUT	A	100	가	20190503	4,115,952	2,789	33.3	1968
SELL-OUT	A	100	가	20190504	5,183,912	3,505	33.3	1972
SELL-OUT	A	100	가	20190505	5,100,584	3,453	33.3	1969
SELL-OUT	A	100	가	20190506	4,522,242	3,062	33.3	1969
SELL-OUT	A	100	가	20190507	3,309,096	2,239	33.3	1970
SELL-OUT	A	100	가	20190508	3,484,534	2,352	33.3	1976
SELL-OUT	A	100	가	20190509	3,544,128	2,390	33.3	1977
SELL-OUT	A	100	가	20190510	3,882,480	2,624	33.3	1973
SELL-OUT	A	100	가	20190511	4,730,162	3,197	33.3	1973
SELL-OUT	A	100	가	20190512	4,684,066	3,164	33.3	1973
SELL-OUT	A	100	가	20190513	3,277,034	2,222	33.3	1966
SELL-OUT	A	100	가	20190514	3,422,188	2,312	33.3	1973
SELL-OUT	A	100	가	20190515	3,353,426	2,262	33.3	1977
SELL-OUT	A	100	가	20190516	3,457,248	2,332	33.3	1977
SELL-OUT	A	100	가	20190517	3,885,784	2,624	33.3	1974
SELL-OUT	A	100	가	20190518	4,786,640	3,240	33.3	1969
SELL-OUT	A	100	가	20190519	4,571,556	3,089	33.3	1973
SELL-OUT	A	100	가	20190520	3,340,028	2,253	33.3	1976
SELL-OUT	A	100	가	20190521	3,508,768	2,379	33.3	1966
SELL-OUT	A	100	가	20190522	3,424,810	2,316	33.3	1972
SELL-OUT	A	100	가	20190523	3,424,880	2,319	33.3	1969
SELL-OUT	A	100	가	20190524	3,872,588	2,619	33.3	1972
SELL-OUT	A	100	가	20190525	4,813,272	3,262	33.3	1968
SELL-OUT	A	100	가	20190526	4,942,452	3,350	33.3	1966
SELL-OUT	A	100	가	20190527	3,747,512	2,546	33.3	1962
SELL-OUT	A	100	가	20190528	3,628,712	2,461	33.3	1965
SELL-OUT	A	100	가	20190529	3,743,782	2,564	33.3	1946
SELL-OUT	A	100	가	20190530	3,758,928	2,555	33.3	1961
SELL-OUT	A	100	가	20190531	4,224,874	2,896	33.3	1945
SELL-OUT	A	100	가	20190601	5,544,188	3,767	33.3	1962
SELL-OUT	A	100	가	20190602	5,552,424	3,759	33.3	1969
SELL-OUT	A	100	가	20190603	3,717,922	2,519	33.3	1968
SELL-OUT	A	100	가	20190604	3,973,276	2,697	33.3	1964
SELL-OUT	A	100	가	20190605	4,496,612	3,043	33.3	1970
SELL-OUT	A	100	가	20190606	5,602,272	3,803	33.3	1964
SELL-OUT	A	100	가	20190607	4,993,674	3,375	33.3	1973
SELL-OUT	A	100	가	20190608	5,787,860	3,923	33.3	1966
SELL-OUT	A	100	가	20190609	5,513,164	3,732	33.3	1969
SELL-OUT	A	100	가	20190610	3,994,786	2,702	33.3	1970
SELL-OUT	A	100	가	20190611	4,194,600	2,841	33.3	1968
SELL-OUT	A	100	가	20190612	4,233,460	2,862	33.3	1972
SELL-OUT	A	100	가	20190613	4,011,648	2,725	33.3	1962
SELL-OUT	A	100	가	20190614	4,596,884	3,110	33.3	1970
SELL-OUT	A	100	가	20190615	6,146,128	4,162	33.3	1969
SELL-OUT	A	100	가	20190616	6,489,224	4,387	33.3	1972
SELL-OUT	A	100	가	20190617	3,859,040	2,614	33.3	1968
SELL-OUT	A	100	가	20190618	4,019,478	2,719	33.3	1970
SELL-OUT	A	100	가	20190619	4,217,766	2,855	33.3	1969
SELL-OUT	A	100	가	20190620	4,096,066	2,771	33.3	1970
SELL-OUT	A	100	가	20190621	4,522,352	3,067	33.3	1966
SELL-OUT	A	100	가	20190622	5,532,654	3,762	33.3	1961
SELL-OUT	A	100	가	20190623	5,620,920	3,812	33.3	1966
SELL-OUT	A	100	가	20190624	3,901,564	2,652	33.3	1961
SELL-OUT	A	100	가	20190625	3,919,508	2,656	33.3	1968
SELL-OUT	A	100	가	20190626	4,440,972	3,017	33.3	1962
SELL-OUT	A	100	가	20190627	3,956,548	2,686	33.3	1964
SELL-OUT	A	100	가	20190628	5,017,708	3,416	33.3	1958
SELL-OUT	A	100	가	20190629	5,804,194	3,957	33.3	1956
SELL-OUT	A	100	가	20190630	5,643,844	3,889	33.3	1934
SELL-OUT	A	100	가	20190701	3,681,640	2,490	33.3	1972
SELL-OUT	A	100	가	20190702	3,689,186	2,496	33.3	1970
SELL-OUT	A	100	가	20190703	3,732,492	2,530	33.3	1966
SELL-OUT	A	100	가	20190704	3,721,608	2,518	33.3	1970
SELL-OUT	A	100	가	20190705	4,143,262	2,810	33.3	1965
SELL-OUT	A	100	가	20190706	5,298,362	3,584	33.3	1970
SELL-OUT	A	100	가	20190707	4,934,550	3,334	33.3	1973
SELL-OUT	A	100	가	20190708	3,627,768	2,449	33.3	1974
SELL-OUT	A	100	가	20190709	3,997,224	2,700	33.3	1973
SELL-OUT	A	100	가	20190710	4,197,050	2,838	33.3	1972
SELL-OUT	A	100	가	20190711	4,213,490	2,848	33.3	1972
SELL-OUT	A	100	가	20190712	4,272,118	2,887	33.3	1973
SELL-OUT	A	100	가	20190713	5,548,132	3,752	33.3	1972
SELL-OUT	A	100	가	20190714	5,260,796	3,554	33.3	1973
SELL-OUT	A	100	가	20190715	3,834,576	2,587	33.3	1976
SELL-OUT	A	100	가	20190716	4,052,036	2,735	33.3	1976
SELL-OUT	A	100	가	20190717	3,863,296	2,596	33.3	1984
SELL-OUT	A	100	가	20190718	3,946,438	2,645	33.3	1989
SELL-OUT	A	100	가	20190719	4,450,822	2,990	33.3	1985
SELL-OUT	A	100	가	20190720	5,297,896	3,562	33.3	1982
SELL-OUT	A	100	가	20190721	4,889,692	3,281	33.3	1986
SELL-OUT	A	100	가	20190722	3,542,174	2,376	33.3	1988
SELL-OUT	A	100	가	20190723	3,691,510	2,479	33.3	1985
SELL-OUT	A	100	가	20190724	4,045,946	2,718	33.3	1985
SELL-OUT	A	100	가	20190725	4,420,342	2,972	33.3	1982
SELL-OUT	A	100	가	20190726	4,934,186	3,317	33.3	1984
SELL-OUT	A	100	가	20190727	5,114,892	3,440	33.3	1982
SELL-OUT	A	100	가	20190728	5,369,292	3,606	33.3	1985
SELL-OUT	A	100	가	20190729	3,994,642	2,683	33.3	1985
SELL-OUT	A	100	가	20190730	4,196,916	2,820	33.3	1984
SELL-OUT	A	100	가	20190731	4,486,036	3,010	33.3	1986
SELL-OUT	A	100	가	20190801	4,125,172	2,772	33.3	1984
SELL-OUT	A	100	가	20190802	4,310,056	2,899	33.3	1982
SELL-OUT	A	100	가	20190803	4,977,630	3,346	33.3	1984
SELL-OUT	A	100	가	20190804	4,595,520	3,088	33.3	1984
SELL-OUT	A	100	가	20190805	3,490,346	2,342	33.3	1986
SELL-OUT	A	100	가	20190806	3,711,880	2,492	33.3	1986
SELL-OUT	A	100	가	20190807	3,707,678	2,488	33.3	1986
SELL-OUT	A	100	가	20190808	3,482,372	2,337	33.3	1986
SELL-OUT	A	100	가	20190809	3,665,798	2,463	33.3	1984
SELL-OUT	A	100	가	20190810	4,471,454	2,999	33.3	1988
SELL-OUT	A	100	가	20190811	4,661,380	3,131	33.3	1985
SELL-OUT	A	100	가	20190812	3,469,854	2,327	33.3	1988
SELL-OUT	A	100	가	20190813	3,415,000	2,293	33.3	1985
SELL-OUT	A	100	가	20190814	3,987,600	2,678	33.3	1985
SELL-OUT	A	100	가	20190815	4,671,174	3,137	33.3	1985
SELL-OUT	A	100	가	20190816	3,892,662	2,611	33.3	1988
SELL-OUT	A	100	가	20190817	4,879,918	3,272	33.3	1988
SELL-OUT	A	100	가	20190818	4,695,838	3,151	33.3	1986
SELL-OUT	A	100	가	20190819	3,349,234	2,247	33.3	1988
SELL-OUT	A	100	가	20190820	3,541,886	2,373	33.3	1990
SELL-OUT	A	100	가	20190821	3,462,968	2,321	33.3	1989
SELL-OUT	A	100	가	20190822	3,646,662	2,445	33.3	1988
SELL-OUT	A	100	가	20190823	3,816,124	2,560	33.3	1988
SELL-OUT	A	100	가	20190824	5,142,298	3,450	33.3	1988
SELL-OUT	A	100	가	20190825	5,033,922	3,374	33.3	1989
SELL-OUT	A	100	가	20190826	3,429,918	2,299	33.3	1989
SELL-OUT	A	100	가	20190827	3,630,826	2,432	33.3	1990
SELL-OUT	A	100	가	20190828	3,791,738	2,542	33.3	1989
SELL-OUT	A	100	가	20190829	3,816,134	2,561	33.3	1986
SELL-OUT	A	100	가	20190830	4,235,622	2,842	33.3	1986
SELL-OUT	A	100	가	20190831	5,112,650	3,431	33.3	1986
SELL-OUT	A	100	가	20190901	4,608,712	3,100	33.3	1982
SELL-OUT	A	100	가	20190902	3,445,716	2,314	33.3	1985
SELL-OUT	A	100	가	20190903	3,610,666	2,429	33.3	1981
SELL-OUT	A	100	가	20190904	3,573,718	2,398	33.3	1986
SELL-OUT	A	100	가	20190905	3,748,878	2,513	33.3	1989
SELL-OUT	A	100	가	20190906	4,243,742	2,844	33.3	1989
SELL-OUT	A	100	가	20190907	5,287,144	3,546	33.3	1988
SELL-OUT	A	100	가	20190908	4,392,902	2,948	33.3	1986
SELL-OUT	A	100	가	20190909	3,324,216	2,231	33.3	1986
SELL-OUT	A	100	가	20190910	3,437,404	2,307	33.3	1986
SELL-OUT	A	100	가	20190911	4,177,362	2,803	33.3	1986
SELL-OUT	A	100	가	20190912	5,533,128	3,714	33.3	1986
SELL-OUT	A	100	가	20190913	6,802,052	4,571	33.3	1984
SELL-OUT	A	100	가	20190914	5,381,612	3,613	33.3	1986
SELL-OUT	A	100	가	20190915	4,236,076	2,842	33.3	1988
SELL-OUT	A	100	가	20190916	3,190,350	2,141	33.3	1986
SELL-OUT	A	100	가	20190917	3,372,712	2,263	33.3	1986
SELL-OUT	A	100	가	20190918	3,401,340	2,281	33.3	1988
SELL-OUT	A	100	가	20190919	3,671,004	2,458	33.3	1990
SELL-OUT	A	100	가	20190920	4,184,964	2,803	33.3	1990
SELL-OUT	A	100	가	20190921	5,438,750	3,648	33.3	1988
SELL-OUT	A	100	가	20190922	5,685,276	3,812	33.3	1988
SELL-OUT	A	100	가	20190923	3,720,516	2,493	33.3	1989
SELL-OUT	A	100	가	20190924	3,727,804	2,501	33.3	1988
SELL-OUT	A	100	가	20190925	3,826,126	2,563	33.3	1990
SELL-OUT	A	100	가	20190926	3,839,492	2,574	33.3	1989
SELL-OUT	A	100	가	20190927	4,156,502	2,791	33.3	1985
SELL-OUT	A	100	가	20190928	5,402,504	3,628	33.3	1985
SELL-OUT	A	100	가	20190929	4,881,222	3,282	33.3	1982
SELL-OUT	A	100	가	20190930	3,398,850	2,290	33.3	1978
SELL-OUT	A	100	가	20191001	3,581,458	2,412	33.3	1980
SELL-OUT	A	100	가	20191002	4,587,970	3,102	33.3	1972
SELL-OUT	A	100	가	20191003	4,690,970	3,153	33.3	1984
SELL-OUT	A	100	가	20191004	4,370,456	2,935	33.3	1985
SELL-OUT	A	100	가	20191005	5,626,196	3,778	33.3	1985
SELL-OUT	A	100	가	20191006	4,874,252	3,275	33.3	1984
SELL-OUT	A	100	가	20191007	3,809,412	2,554	33.3	1989
SELL-OUT	A	100	가	20191008	4,124,842	2,768	33.3	1986
SELL-OUT	A	100	가	20191009	4,691,044	3,146	33.3	1988
SELL-OUT	A	100	가	20191010	3,835,884	2,574	33.3	1986
SELL-OUT	A	100	가	20191011	4,051,484	2,717	33.3	1988
SELL-OUT	A	100	가	20191012	5,160,440	3,463	33.3	1986
SELL-OUT	A	100	가	20191013	5,122,202	3,439	33.3	1985
SELL-OUT	A	100	가	20191014	3,672,636	2,466	33.3	1985
SELL-OUT	A	100	가	20191015	3,721,048	2,501	33.3	1984
SELL-OUT	A	100	가	20191016	3,885,544	2,603	33.3	1990
SELL-OUT	A	100	가	20191017	3,827,780	2,566	33.3	1989
SELL-OUT	A	100	가	20191018	4,376,410	2,933	33.3	1989
SELL-OUT	A	100	가	20191019	5,141,176	3,447	33.3	1988
SELL-OUT	A	100	가	20191020	4,839,264	3,242	33.3	1990
SELL-OUT	A	100	가	20191021	3,602,464	2,412	33.3	1992
SELL-OUT	A	100	가	20191022	3,646,508	2,442	33.3	1990
SELL-OUT	A	100	가	20191023	3,762,572	2,521	33.3	1989
SELL-OUT	A	100	가	20191024	3,846,914	2,582	33.3	1986
SELL-OUT	A	100	가	20191025	4,027,698	2,705	33.3	1985
SELL-OUT	A	100	가	20191026	5,288,606	3,551	33.3	1985
SELL-OUT	A	100	가	20191027	5,151,452	3,455	33.3	1988
SELL-OUT	A	100	가	20191028	3,616,230	2,425	33.3	1988
SELL-OUT	A	100	가	20191029	3,649,426	2,450	33.3	1986
SELL-OUT	A	100	가	20191030	3,940,632	2,643	33.3	1988
SELL-OUT	A	100	가	20191031	3,609,446	2,427	33.3	1982
SELL-OUT	A	100	가	20191101	4,788,634	3,218	33.3	1984
SELL-OUT	A	100	가	20191102	6,103,654	4,097	33.3	1986
SELL-OUT	A	100	가	20191103	5,840,714	3,926	33.3	1984
SELL-OUT	A	100	가	20191104	4,239,896	2,850	33.3	1984
SELL-OUT	A	100	가	20191105	4,452,006	2,992	33.3	1984
SELL-OUT	A	100	가	20191106	4,473,108	3,002	33.3	1986
SELL-OUT	A	100	가	20191107	4,648,144	3,114	33.3	1990
SELL-OUT	A	100	가	20191108	5,138,384	3,451	33.3	1985
SELL-OUT	A	100	가	20191109	6,117,942	4,099	33.3	1990
SELL-OUT	A	100	가	20191110	5,707,074	3,827	33.3	1988
SELL-OUT	A	100	가	20191111	3,621,788	2,432	33.3	1985
SELL-OUT	A	100	가	20191112	4,019,402	2,691	33.3	1992
SELL-OUT	A	100	가	20191113	4,425,762	2,965	33.3	1990
SELL-OUT	A	100	가	20191114	4,700,332	3,149	33.3	1990
SELL-OUT	A	100	가	20191115	5,253,130	3,522	33.3	1989
SELL-OUT	A	100	가	20191116	6,047,774	4,056	33.3	1988
SELL-OUT	A	100	가	20191117	5,774,492	3,872	33.3	1988
SELL-OUT	A	100	가	20191118	4,406,620	2,955	33.3	1988
SELL-OUT	A	100	가	20191119	4,519,362	3,026	33.3	1992
SELL-OUT	A	100	가	20191120	4,713,244	3,162	33.3	1988
SELL-OUT	A	100	가	20191121	4,478,996	3,006	33.3	1986
SELL-OUT	A	100	가	20191122	5,164,670	3,467	33.3	1986
SELL-OUT	A	100	가	20191123	6,073,484	4,077	33.3	1986
SELL-OUT	A	100	가	20191124	6,227,404	4,173	33.3	1989
SELL-OUT	A	100	가	20191125	4,358,044	2,923	33.3	1988
SELL-OUT	A	100	가	20191126	4,415,718	2,965	33.3	1985
SELL-OUT	A	100	가	20191127	4,678,490	3,140	33.3	1986
SELL-OUT	A	100	가	20191128	4,787,470	3,216	33.3	1985
SELL-OUT	A	100	가	20191129	5,359,302	3,595	33.3	1988
SELL-OUT	A	100	가	20191130	6,006,540	4,034	33.3	1985
SELL-OUT	A	100	가	20191201	5,326,034	3,578	33.3	1985
SELL-OUT	A	100	가	20191202	4,051,020	2,731	33.3	1977
SELL-OUT	A	100	가	20191203	4,210,568	2,825	33.3	1986
SELL-OUT	A	100	가	20191204	4,220,724	2,836	33.3	1984
SELL-OUT	A	100	가	20191205	4,574,216	3,073	33.3	1985
SELL-OUT	A	100	가	20191206	4,944,958	3,323	33.3	1984
SELL-OUT	A	100	가	20191207	5,817,320	3,904	33.3	1986
SELL-OUT	A	100	가	20191208	5,758,280	3,861	33.3	1988
SELL-OUT	A	100	가	20191209	5,665,884	3,804	33.3	1985
SELL-OUT	A	100	가	20191210	5,158,672	3,464	33.3	1985
SELL-OUT	A	100	가	20191211	4,757,820	3,190	33.3	1988
SELL-OUT	A	100	가	20191212	4,440,732	2,979	33.3	1988
SELL-OUT	A	100	가	20191213	5,011,402	3,362	33.3	1988
SELL-OUT	A	100	가	20191214	5,777,184	3,873	33.3	1989
SELL-OUT	A	100	가	20191215	5,388,252	3,617	33.3	1986
SELL-OUT	A	100	가	20191216	4,094,812	2,750	33.3	1985
SELL-OUT	A	100	가	20191217	4,482,846	3,014	33.3	1982
SELL-OUT	A	100	가	20191218	4,620,148	3,098	33.3	1988
SELL-OUT	A	100	가	20191219	4,615,354	3,094	33.3	1989
SELL-OUT	A	100	가	20191220	4,884,268	3,278	33.3	1986
SELL-OUT	A	100	가	20191221	6,137,818	4,116	33.3	1988
SELL-OUT	A	100	가	20191222	5,836,982	3,915	33.3	1988
SELL-OUT	A	100	가	20191223	5,475,376	3,680	33.3	1984
SELL-OUT	A	100	가	20191224	5,477,706	3,675	33.3	1988
SELL-OUT	A	100	가	20191225	5,030,154	3,385	33.3	1981
SELL-OUT	A	100	가	20191226	4,517,408	3,027	33.3	1989
SELL-OUT	A	100	가	20191227	5,039,052	3,384	33.3	1985
SELL-OUT	A	100	가	20191228	5,717,350	3,844	33.3	1982
SELL-OUT	A	100	가	20191229	5,519,506	3,708	33.3	1985
SELL-OUT	A	100	가	20191230	4,869,252	3,267	33.3	1986
SELL-OUT	A	100	가	20191231	5,836,750	3,927	33.3	1981
SELL-OUT	A	100	가	20200101	5,720,832	3,849	33.3	1981
SELL-OUT	A	100	가	20200102	4,262,488	2,868	33.3	1981
SELL-OUT	A	100	가	20200103	4,769,988	3,208	33.3	1982
SELL-OUT	A	100	가	20200104	5,427,348	3,648	33.3	1984
SELL-OUT	A	100	가	20200105	5,057,978	3,392	33.3	1988
SELL-OUT	A	100	가	20200106	4,309,598	2,893	33.3	1986
SELL-OUT	A	100	가	20200107	4,492,918	3,012	33.3	1989
SELL-OUT	A	100	가	20200108	4,558,804	3,053	33.3	1990
SELL-OUT	A	100	가	20200109	4,502,554	3,019	33.3	1988
SELL-OUT	A	100	가	20200110	4,758,388	3,193	33.3	1986
SELL-OUT	A	100	가	20200111	5,857,404	3,929	33.3	1988
SELL-OUT	A	100	가	20200112	5,552,104	3,720	33.3	1990
SELL-OUT	A	100	가	20200113	4,227,580	2,833	33.3	1989
SELL-OUT	A	100	가	20200114	4,337,642	2,913	33.3	1985
SELL-OUT	A	100	가	20200115	4,375,866	2,934	33.3	1988
SELL-OUT	A	100	가	20200116	4,274,074	2,868	33.3	1986
SELL-OUT	A	100	가	20200117	4,802,222	3,219	33.3	1989
SELL-OUT	A	100	가	20200118	5,517,684	3,700	33.3	1988
SELL-OUT	A	100	가	20200119	4,888,388	3,278	33.3	1988
SELL-OUT	A	100	가	20200120	4,075,026	2,739	33.3	1984
SELL-OUT	A	100	가	20200121	4,080,918	2,738	33.3	1986
SELL-OUT	A	100	가	20200122	4,275,848	2,863	33.3	1990
SELL-OUT	A	100	가	20200123	4,734,146	3,178	33.3	1986
SELL-OUT	A	100	가	20200124	5,937,744	3,987	33.3	1985
SELL-OUT	A	100	가	20200125	7,361,180	4,944	33.3	1985
SELL-OUT	A	100	가	20200126	6,521,940	4,380	33.3	1985
SELL-OUT	A	100	가	20200127	4,818,932	3,229	33.3	1989
SELL-OUT	A	100	가	20200128	3,900,216	2,613	33.3	1990
SELL-OUT	A	100	가	20200129	3,993,242	2,679	33.3	1988
SELL-OUT	A	100	가	20200130	4,072,998	2,731	33.3	1988
SELL-OUT	A	100	가	20200131	4,447,232	2,987	33.3	1985
SELL-OUT	A	100	가	20200201	5,109,992	3,439	33.3	1981
SELL-OUT	A	100	가	20200202	4,863,220	3,271	33.3	1982
SELL-OUT	A	100	가	20200203	4,140,054	2,777	33.3	1988
SELL-OUT	A	100	가	20200204	4,200,682	2,830	33.3	1978
SELL-OUT	A	100	가	20200205	4,470,028	3,000	33.3	1986
SELL-OUT	A	100	가	20200206	4,341,454	2,921	33.3	1981
SELL-OUT	A	100	가	20200207	4,696,166	3,154	33.3	1985
SELL-OUT	A	100	가	20200208	5,421,450	3,636	33.3	1988
SELL-OUT	A	100	가	20200209	5,606,914	3,756	33.3	1990
SELL-OUT	A	100	가	20200210	3,902,808	2,613	33.3	1992
SELL-OUT	A	100	가	20200211	4,124,744	2,764	33.3	1989
SELL-OUT	A	100	가	20200212	4,383,350	2,960	33.3	1974
SELL-OUT	A	100	가	20200213	4,361,378	2,923	33.3	1989
SELL-OUT	A	100	가	20200214	4,380,454	2,937	33.3	1988
SELL-OUT	A	100	가	20200215	5,368,192	3,598	33.3	1989
SELL-OUT	A	100	가	20200216	5,285,378	3,546	33.3	1988
SELL-OUT	A	100	가	20200217	4,497,490	3,015	33.3	1989
SELL-OUT	A	100	가	20200218	4,493,228	3,012	33.3	1989
SELL-OUT	A	100	가	20200219	4,404,658	2,955	33.3	1988
SELL-OUT	A	100	가	20200220	4,589,186	3,078	33.3	1988
SELL-OUT	A	100	가	20200221	5,158,394	3,461	33.3	1986
SELL-OUT	A	100	가	20200222	5,903,742	3,965	33.3	1985
SELL-OUT	A	100	가	20200223	6,006,160	4,033	33.3	1985
SELL-OUT	A	100	가	20200224	4,603,948	3,089	33.3	1986
SELL-OUT	A	100	가	20200225	5,164,016	3,467	33.3	1985
SELL-OUT	A	100	가	20200226	4,832,634	3,245	33.3	1985
SELL-OUT	A	100	가	20200227	4,952,146	3,326	33.3	1985
SELL-OUT	A	100	가	20200228	5,274,818	3,554	33.3	1978
SELL-OUT	A	100	가	20200229	5,615,744	3,781	33.3	1980
SELL-OUT	A	100	가	20200301	4,605,914	3,091	33.3	1986
SELL-OUT	A	100	가	20200302	3,917,806	2,635	33.3	1982
SELL-OUT	A	100	가	20200303	4,023,108	2,704	33.3	1984
SELL-OUT	A	100	가	20200304	4,300,508	2,893	33.3	1982
SELL-OUT	A	100	가	20200305	4,177,868	2,809	33.3	1982
SELL-OUT	A	100	가	20200306	4,413,474	2,972	33.3	1980
SELL-OUT	A	100	가	20200307	4,812,184	3,237	33.3	1982
SELL-OUT	A	100	가	20200308	4,962,390	3,336	33.3	1984
SELL-OUT	A	100	가	20200309	3,774,864	2,537	33.3	1984
SELL-OUT	A	100	가	20200310	4,134,338	2,775	33.3	1986
SELL-OUT	A	100	가	20200311	4,211,666	2,835	33.3	1981
SELL-OUT	A	100	가	20200312	4,022,110	2,706	33.3	1981
SELL-OUT	A	100	가	20200313	4,391,946	2,946	33.3	1988
SELL-OUT	A	100	가	20200314	4,908,144	3,293	33.3	1986
SELL-OUT	A	100	가	20200315	4,455,322	2,989	33.3	1988
SELL-OUT	A	100	가	20200316	3,547,926	2,380	33.3	1988
SELL-OUT	A	100	가	20200317	3,843,272	2,578	33.3	1988
SELL-OUT	A	100	가	20200318	3,625,148	2,432	33.3	1988
SELL-OUT	A	100	가	20200319	3,758,382	2,523	33.3	1986
SELL-OUT	A	100	가	20200320	4,044,530	2,715	33.3	1986
SELL-OUT	A	100	가	20200321	4,671,004	3,137	33.3	1985
SELL-OUT	A	100	가	20200322	4,886,358	3,279	33.3	1986
SELL-OUT	A	100	가	20200323	3,415,946	2,296	33.3	1984
SELL-OUT	A	100	가	20200324	3,525,794	2,366	33.3	1986
SELL-OUT	A	100	가	20200325	3,506,984	2,361	33.3	1980
SELL-OUT	A	100	가	20200326	3,616,666	2,426	33.3	1988
SELL-OUT	A	100	가	20200327	4,163,238	2,799	33.3	1982
SELL-OUT	A	100	가	20200328	4,777,918	3,208	33.3	1985
SELL-OUT	A	100	가	20200329	4,502,530	3,023	33.3	1985
SELL-OUT	A	100	가	20200330	3,492,546	2,345	33.3	1985
SELL-OUT	A	100	가	20200331	3,671,528	2,466	33.3	1985
SELL-OUT	A	100	가	20200401	3,826,604	2,573	33.3	1982
SELL-OUT	A	100	가	20200402	3,892,516	2,620	33.3	1981
SELL-OUT	A	100	가	20200403	4,360,568	2,927	33.3	1986
SELL-OUT	A	100	가	20200404	5,348,474	3,591	33.3	1985
SELL-OUT	A	100	가	20200405	4,660,248	3,127	33.3	1986
SELL-OUT	A	100	가	20200406	3,711,162	2,489	33.3	1988
SELL-OUT	A	100	가	20200407	3,610,826	2,422	33.3	1988
SELL-OUT	A	100	가	20200408	3,735,276	2,506	33.3	1988
SELL-OUT	A	100	가	20200409	3,792,560	2,543	33.3	1988
SELL-OUT	A	100	가	20200410	4,452,028	2,983	33.3	1989
SELL-OUT	A	100	가	20200411	5,004,760	3,359	33.3	1986
SELL-OUT	A	100	가	20200412	4,990,966	3,349	33.3	1986
SELL-OUT	A	100	가	20200413	3,630,326	2,437	33.3	1986
SELL-OUT	A	100	가	20200414	3,972,378	2,665	33.3	1988
SELL-OUT	A	100	가	20200415	4,643,600	3,119	33.3	1985
SELL-OUT	A	100	가	20200416	3,524,058	2,377	33.3	1977
SELL-OUT	A	100	가	20200417	4,440,892	2,991	33.3	1980
SELL-OUT	A	100	가	20200418	5,051,552	3,401	33.3	1980
SELL-OUT	A	100	가	20200419	4,599,932	3,101	33.3	1977
SELL-OUT	A	100	가	20200420	3,686,894	2,475	33.3	1986
SELL-OUT	A	100	가	20200421	3,859,160	2,592	33.3	1985
SELL-OUT	A	100	가	20200422	3,958,970	2,659	33.3	1985
SELL-OUT	A	100	가	20200423	3,956,832	2,658	33.3	1985
SELL-OUT	A	100	가	20200424	4,303,048	2,892	33.3	1984
SELL-OUT	A	100	가	20200425	4,770,244	3,203	33.3	1985
SELL-OUT	A	100	가	20200426	4,792,138	3,217	33.3	1986
SELL-OUT	A	100	가	20200427	3,657,270	2,457	33.3	1985
SELL-OUT	A	100	가	20200428	3,633,012	2,456	33.3	1972
SELL-OUT	A	100	가	20200429	3,964,352	2,672	33.3	1978
SELL-OUT	A	100	가	20200430	5,046,168	3,394	33.3	1982
SELL-OUT	A	100	가	20200501	4,747,746	3,192	33.3	1982
SELL-OUT	A	100	가	20200502	4,977,906	3,344	33.3	1985
SELL-OUT	A	100	가	20200503	4,658,442	3,127	33.3	1986
SELL-OUT	A	100	가	20200504	3,958,432	2,657	33.3	1986
SELL-OUT	A	100	가	20200505	4,314,784	2,894	33.3	1988
SELL-OUT	A	100	가	20200506	3,153,830	2,118	33.3	1985
SELL-OUT	A	100	가	20200507	3,308,960	2,217	33.3	1990
SELL-OUT	A	100	가	20200508	3,762,964	2,519	33.3	1992
SELL-OUT	A	100	가	20200509	4,985,622	3,343	33.3	1988
SELL-OUT	A	100	가	20200510	5,037,102	3,376	33.3	1989
SELL-OUT	A	100	가	20200511	3,529,856	2,362	33.3	1992
SELL-OUT	A	100	가	20200512	3,727,652	2,501	33.3	1986
SELL-OUT	A	100	가	20200513	3,665,934	2,458	33.3	1988
SELL-OUT	A	100	가	20200514	3,611,380	2,420	33.3	1989
SELL-OUT	A	100	가	20200515	4,596,130	3,092	33.3	1981
SELL-OUT	A	100	가	20200516	5,134,000	3,446	33.3	1986
SELL-OUT	A	100	가	20200517	4,701,070	3,150	33.3	1989
